transaction_id,employee_id,transaction_type,amount,payment_mode,bank_name,account_number,transaction_date,transaction_status
325,106,Reimbursement,142948,Cash,,,2025-05-15,Success
326,107,Claim_Payout,79206,UPI,City Union Bank,LFGE0248864722532,2025-10-25,Pending
327,107,Claim_Payout,80793,UPI,Central Bank of India,VHRD5632583787467,2023-11-04,Pending
328,107,Claim_Payout,109619,UPI,IDBI Bank,FKSN3322909790897,2023-10-01,Success
329,108,Salary,63405,Bank Transfer,Punjab National Bank,BFQH0770134989540,2025-09-24,Success
330,108,Claim_Payout,143767,UPI,Punjab National Bank,YUZV2803870419763,2025-11-05,Failed
331,108,Claim_Payout,40492,UPI,Nainital Bank,LQSH4940916313712,2024-05-06,Pending
332,109,Salary,39905,Bank Transfer,City Union Bank,LBOS5421350288866,2023-08-05,Pending
333,109,Claim_Payout,75369,UPI,HDFC Bank,NHEM4062938656555,2025-09-01,Failed
334,109,Salary,30432,Cash,,,2025-03-08,Pending
335,110,Salary,61039,Cash,,,2025-11-20,Failed
336,110,Reimbursement,123530,Cash,,,2025-02-12,Success
337,110,Reimbursement,35195,UPI,Bandhan Bank,YDDV1001391398226,2025-07-14,Failed
338,110,Salary,60779,UPI,RBL Bank,ZUWD6241441889211,2023-09-01,Failed
339,111,Reimbursement,71025,UPI,Indian Overseas Bank,UQCI9138310113096,2023-05-08,Failed
340,111,Claim_Payout,39980,UPI,Indian Overseas Bank,NUUM5872789477745,2023-09-28,Success
341,111,Salary,74426,Cash,,,2024-11-30,Failed
342,111,Salary,73196,Bank Transfer,Dhanlaxmi Bank,ECED5488144721826,2025-07-13,Success
343,112,Reimbursement,69095,UPI,CSB Bank,HSEQ2913825612813,2023-09-17,Pending
344,112,Salary,109713,UPI,Karnataka Bank,IVRH6732556122873,2023-09-12,Success
345,112,Salary,33147,UPI,Bank of India,RNBZ6005960727813,2024-11-09,Pending
346,113,Reimbursement,34296,Bank Transfer,HDFC Bank,NCXO4732697201270,2023-04-19,Success
347,113,Reimbursement,79285,UPI,IDFC First Bank,OOFZ2731910899646,2023-03-21,Failed
348,114,Reimbursement,39927,Cash,,,2024-12-06,Pending
349,114,Claim_Payout,26914,Cash,,,2023-08-22,Failed
350,115,Reimbursement,88524,Cash,,,2024-12-06,Success
351,115,Salary,116057,Cash,,,2025-10-24,Success
352,115,Reimbursement,85368,UPI,City Union Bank,IDQA3206342978081,2023-06-11,Failed
353,116,Reimbursement,38892,Cash,,,2024-11-10,Success
354,116,Salary,117221,UPI,Bank of Maharashtra,RQEW9939755292480,2024-07-25,Pending
355,116,Claim_Payout,31228,Cash,,,2025-05-06,Pending
356,116,Reimbursement,49189,Cash,,,2025-01-07,Failed
357,117,Claim_Payout,81024,Bank Transfer,ICICI Bank,RRZZ9590860337309,2025-06-23,Pending
358,117,Reimbursement,36052,Cash,,,2023-07-05,Failed
359,117,Salary,21946,Cash,,,2025-11-21,Pending
360,118,Reimbursement,117032,Cash,,,2025-04-08,Success
361,118,Claim_Payout,59893,Bank Transfer,Karnataka Bank,SBVJ1117903642103,2024-03-02,Failed
362,118,Reimbursement,140366,UPI,Bank of India,YJWS7533774314906,2023-05-12,Failed
363,119,Claim_Payout,147239,Bank Transfer,Jammu & Kashmir Bank,WBCF4878011458862,2024-01-29,Success
364,119,Salary,113899,Bank Transfer,HDFC Bank,GDIX1379147177330,2023-06-29,Failed
365,119,Reimbursement,37505,UPI,Canara Bank,BKZC7986321606361,2024-05-30,Success
366,120,Reimbursement,42770,Cash,,,2024-07-02,Failed
367,120,Claim_Payout,144047,Bank Transfer,Jammu & Kashmir Bank,DAVR4248883331650,2025-04-19,Success
368,120,Salary,42110,UPI,Karnataka Bank,SBLM9583480640338,2023-10-28,Failed
369,121,Claim_Payout,16474,UPI,Bank of Baroda,ALZX2073887719777,2024-10-23,Success
370,121,Reimbursement,94990,Cash,,,2023-08-12,Failed
371,121,Reimbursement,107427,UPI,UCO Bank,TDRJ7585130213053,2025-06-28,Pending
372,121,Claim_Payout,73777,UPI,Central Bank of India,YEDC2209390713712,2025-10-06,Success
373,122,Reimbursement,11994,UPI,Central Bank of India,MDBV6249089605974,2024-02-24,Success
374,122,Reimbursement,87066,Bank Transfer,Canara Bank,QXLQ5419987440006,2024-03-17,Pending
375,122,Salary,134490,Cash,,,2025-11-19,Success
376,123,Claim_Payout,74661,UPI,CSB Bank,ZOML5453031986369,2025-08-24,Failed
377,123,Salary,27341,Cash,,,2023-05-18,Success
378,124,Salary,36085,UPI,Punjab National Bank,KKQT2405490565707,2024-02-27,Pending
379,124,Salary,63995,Bank Transfer,Bank of Maharashtra,LJYM2597741757971,2023-11-12,Pending
380,124,Claim_Payout,105618,UPI,Union Bank of India,ATKK2067040564030,2024-06-29,Failed
381,125,Claim_Payout,125342,Bank Transfer,Indian Bank,UJZB4415061041008,2025-09-16,Pending
382,125,Reimbursement,104843,Cash,,,2024-11-08,Failed
383,126,Claim_Payout,78146,Bank Transfer,Union Bank of India,GVUQ0156914441199,2024-12-05,Failed
384,126,Salary,48788,Cash,,,2025-07-13,Success
385,126,Salary,56355,Bank Transfer,City Union Bank,DXYP5877078619425,2025-08-20,Failed
386,126,Reimbursement,97624,UPI,Bank of Maharashtra,RQTA5011187367976,2025-03-01,Success
387,127,Claim_Payout,104641,Bank Transfer,Dhanlaxmi Bank,ACDI4333774251664,2023-02-26,Success
388,127,Salary,22223,Bank Transfer,Karnataka Bank,NHAM9019896292548,2024-02-01,Success
389,127,Claim_Payout,15814,Bank Transfer,Tamilnad Mercantile Bank,SXSB5970034091409,2023-06-20,Pending
390,128,Reimbursement,64318,Bank Transfer,Karur Vysya Bank,MITF1320872237707,2023-07-11,Failed
391,128,Salary,31223,Bank Transfer,Yes Bank,WXWL4318812171957,2024-02-08,Pending
392,128,Salary,106704,Cash,,,2026-01-08,Failed
393,129,Salary,52700,Cash,,,2023-07-13,Failed
394,129,Reimbursement,143636,UPI,Axis Bank,SUFH1824002678035,2024-11-08,Success
395,130,Claim_Payout,105265,Bank Transfer,UCO Bank,JRAF4793267143740,2023-08-05,Pending
396,130,Claim_Payout,98123,UPI,RBL Bank,OEUQ7795629415732,2025-04-06,Pending
397,130,Salary,97627,UPI,Bank of Maharashtra,CFQA6280519684928,2023-03-08,Failed
398,130,Salary,39282,Cash,,,2025-05-21,Failed
399,131,Claim_Payout,55925,Bank Transfer,Yes Bank,BTTL6988638729176,2024-03-19,Pending
400,131,Claim_Payout,91518,Bank Transfer,IDFC First Bank,LSIJ0528503674538,2025-10-10,Pending
401,131,Claim_Payout,148210,Bank Transfer,Karur Vysya Bank,YTEH0843872430063,2025-01-18,Failed
402,132,Reimbursement,99682,Cash,,,2025-09-03,Failed
403,132,Salary,70487,Bank Transfer,Central Bank of India,QIBJ2041491077792,2024-08-07,Pending
404,132,Salary,51270,UPI,Bandhan Bank,EAPU1665885463102,2024-01-26,Success
405,133,Salary,79442,UPI,Karnataka Bank,MTCU0712478426924,2025-11-13,Failed
406,133,Salary,35086,UPI,CSB Bank,DDVI7346899846658,2023-07-16,Failed
407,134,Reimbursement,42794,Cash,,,2025-05-09,Pending
408,134,Claim_Payout,149140,Cash,,,2025-02-08,Success
409,135,Claim_Payout,121339,Cash,,,2025-07-10,Failed
410,135,Salary,113512,Cash,,,2023-11-18,Pending
411,135,Salary,94364,Bank Transfer,Bank of India,WGWR4170076074897,2026-01-22,Pending
412,136,Reimbursement,105190,Cash,,,2024-10-31,Pending
413,136,Claim_Payout,112893,Bank Transfer,Dhanlaxmi Bank,MSQN1533570051603,2025-04-26,Pending
414,136,Salary,60116,UPI,Union Bank of India,EIQC0719077003168,2023-09-11,Pending
415,136,Claim_Payout,25921,Bank Transfer,Karur Vysya Bank,PIUM1597050909725,2025-05-09,Failed
416,137,Reimbursement,149835,Cash,,,2023-05-04,Failed
417,137,Claim_Payout,41580,Cash,,,2023-08-31,Success
418,137,Claim_Payout,40199,UPI,CSB Bank,NCUD5319566989118,2023-08-28,Failed
419,138,Claim_Payout,11242,Cash,,,2025-06-25,Failed
420,138,Claim_Payout,50619,UPI,IDBI Bank,RSSJ0073712716696,2025-07-26,Pending
421,138,Reimbursement,128075,UPI,Bandhan Bank,DICY4201279357942,2025-08-10,Success
422,138,Claim_Payout,68905,Bank Transfer,Karnataka Bank,ZFBI6154175390176,2023-08-09,Failed
423,139,Reimbursement,70062,Cash,,,2024-09-12,Pending
424,139,Salary,136592,Bank Transfer,Kotak Mahindra Bank,CAKN2692496004671,2024-09-26,Success
425,139,Salary,79678,Cash,,,2025-09-12,Pending
426,140,Reimbursement,129188,Bank Transfer,Canara Bank,IVLU6219187795248,2025-07-14,Pending
427,140,Claim_Payout,113239,Bank Transfer,Bank of Maharashtra,CNXG0431710631127,2024-09-07,Success
428,141,Claim_Payout,122342,Bank Transfer,DCB Bank,VSXS9530044314188,2025-06-05,Failed
429,141,Claim_Payout,87318,Bank Transfer,Karnataka Bank,OIPC5747048564074,2023-05-08,Pending
430,141,Claim_Payout,82217,UPI,IndusInd Bank,KRLX4123085055530,2023-10-27,Success
431,142,Reimbursement,134892,UPI,RBL Bank,TIQD8759783256776,2023-08-31,Pending
432,142,Reimbursement,38511,UPI,HDFC Bank,XRUI5721219911427,2024-05-04,Pending
433,142,Claim_Payout,86219,Bank Transfer,Indian Bank,OZIN8088813385399,2024-03-02,Failed
434,143,Claim_Payout,107130,Bank Transfer,ICICI Bank,SOKX3959896725471,2025-09-02,Pending
435,143,Claim_Payout,76377,UPI,Central Bank of India,JXEA6926439817368,2023-03-27,Failed
436,143,Reimbursement,24592,Bank Transfer,IDFC First Bank,OBFM5392622621972,2023-02-10,Failed
437,144,Claim_Payout,99071,Bank Transfer,Jammu & Kashmir Bank,VDUY9161729479582,2024-06-02,Success
438,144,Salary,144091,Bank Transfer,Tamilnad Mercantile Bank,XGDN0325999982403,2025-07-19,Pending
439,144,Claim_Payout,48224,UPI,Bank of Maharashtra,HRPI0692067535779,2024-01-06,Success
440,144,Reimbursement,83374,UPI,HDFC Bank,LEBD6682084182175,2024-06-10,Success
441,145,Salary,50828,Cash,,,2023-12-20,Failed
442,145,Reimbursement,65395,UPI,RBL Bank,LZID3140715381880,2024-10-03,Pending
443,145,Reimbursement,33277,UPI,Bank of India,BPIJ0246769312873,2025-05-10,Success
444,146,Claim_Payout,50716,UPI,Nainital Bank,BXFT3273833396055,2023-09-29,Success
445,146,Salary,143854,Cash,,,2023-09-07,Success
446,146,Claim_Payout,30800,Cash,,,2025-10-31,Success
447,146,Claim_Payout,20527,UPI,UCO Bank,AFIW2369767254205,2024-03-05,Failed
448,147,Claim_Payout,58051,Cash,,,2025-10-15,Failed
449,147,Reimbursement,45772,UPI,Canara Bank,QSWK6420094588655,2024-10-10,Success
450,147,Claim_Payout,142546,UPI,Tamilnad Mercantile Bank,ZBBD8303369595892,2023-09-22,Pending
451,147,Claim_Payout,115587,UPI,Punjab National Bank,WHGN7981325696636,2025-02-13,Pending
452,148,Reimbursement,92234,Cash,,,2025-05-16,Pending
453,148,Claim_Payout,48468,Bank Transfer,Central Bank of India,RVSN6567411101681,2023-10-29,Success
454,148,Claim_Payout,118364,Cash,,,2023-08-27,Success
455,149,Reimbursement,19515,Cash,,,2024-10-13,Failed
456,149,Salary,58318,Cash,,,2024-03-27,Failed
457,149,Salary,63530,Cash,,,2023-08-08,Failed
458,150,Salary,72187,Bank Transfer,Punjab and Sind Bank,WDMC0450467183826,2024-01-20,Success
459,150,Salary,133690,UPI,Bank of Baroda,YCNZ5262429032275,2024-11-28,Pending
460,151,Salary,88045,UPI,IDBI Bank,NVSS3584894669051,2024-10-06,Success
461,151,Reimbursement,134977,Cash,,,2023-09-03,Failed
462,152,Reimbursement,142058,Bank Transfer,Bandhan Bank,GQAB2855416170044,2025-11-03,Failed
463,152,Reimbursement,38512,UPI,Indian Overseas Bank,QEVM2300299467109,2025-01-31,Success
464,152,Salary,38017,Cash,,,2025-03-23,Pending
465,152,Reimbursement,89320,Cash,,,2024-09-02,Failed
466,153,Claim_Payout,58616,UPI,Central Bank of India,DPPV0808369993248,2025-12-01,Success
467,153,Reimbursement,90424,UPI,HDFC Bank,KSWF5856177684155,2023-08-08,Pending
468,153,Reimbursement,113272,UPI,Jammu & Kashmir Bank,HJLT5689148939361,2025-09-11,Success
469,154,Reimbursement,96609,Bank Transfer,IDFC First Bank,BBBR1768204585953,2024-10-02,Pending
470,154,Claim_Payout,88918,Cash,,,2024-10-29,Pending
471,155,Reimbursement,39073,Cash,,,2025-02-18,Pending
472,155,Claim_Payout,84870,Bank Transfer,Central Bank of India,AZDK8418611351476,2025-06-05,Pending
473,155,Claim_Payout,115833,UPI,Axis Bank,AYYH4674024784369,2023-07-08,Pending
474,156,Salary,62201,Bank Transfer,State Bank of India,PMPI0281359037780,2025-08-29,Pending
475,156,Claim_Payout,76674,UPI,Bank of India,EFFC2943584324691,2024-10-30,Success
476,156,Salary,50107,Cash,,,2024-07-16,Pending
477,157,Salary,96891,UPI,Jammu & Kashmir Bank,NXVR9304182096087,2023-09-22,Failed
478,157,Salary,93190,Bank Transfer,Punjab and Sind Bank,ZNVI7968248007207,2025-02-24,Pending
479,157,Salary,140823,Cash,,,2024-09-22,Success
480,158,Claim_Payout,80748,UPI,CSB Bank,ZNUT8966110395341,2023-10-18,Success
481,158,Salary,97137,UPI,Axis Bank,SLPH3382893087404,2025-08-06,Success
482,158,Claim_Payout,71509,UPI,Bandhan Bank,WPAM4489998863021,2024-10-17,Success
483,158,Reimbursement,148441,Bank Transfer,ICICI Bank,LOMP9135607933215,2025-03-22,Success
484,159,Claim_Payout,140562,UPI,Tamilnad Mercantile Bank,RQOI8278547095237,2024-02-25,Failed
485,159,Reimbursement,85427,Bank Transfer,Karur Vysya Bank,UWTJ6732483145041,2023-09-18,Success
486,159,Claim_Payout,16873,Cash,,,2023-04-08,Success
487,159,Salary,51198,Bank Transfer,Bank of Baroda,BRNC8199893127954,2025-06-18,Success
488,160,Reimbursement,101278,Cash,,,2023-06-28,Pending
489,160,Salary,58100,UPI,RBL Bank,PPSB1503125789391,2023-08-04,Failed
490,160,Reimbursement,133627,Bank Transfer,Kotak Mahindra Bank,EAYG5259418400053,2024-02-01,Pending
491,160,Salary,12068,UPI,ICICI Bank,VKHA3410209028352,2023-11-19,Success
492,161,Salary,38033,Bank Transfer,South Indian Bank,JNVA5010835391303,2023-03-15,Pending
493,161,Salary,133572,Bank Transfer,DCB Bank,SGQF9546749996895,2024-06-23,Failed
494,161,Salary,134005,Cash,,,2025-10-22,Success
495,161,Reimbursement,54170,Bank Transfer,Federal Bank,QGWP4873537859004,2023-12-25,Success
496,162,Reimbursement,32897,UPI,RBL Bank,NDFM9314628079117,2023-07-28,Pending
497,162,Reimbursement,94858,Cash,,,2025-06-25,Failed
498,162,Salary,131032,Cash,,,2023-09-05,Success
499,162,Reimbursement,25602,UPI,IDFC First Bank,UKUA6626480600591,2025-05-30,Pending
500,163,Salary,16566,Bank Transfer,IDBI Bank,RGXX0174805770207,2023-04-01,Success
501,163,Reimbursement,94579,Cash,,,2024-07-13,Success
502,164,Salary,80115,Cash,,,2024-09-02,Success
503,164,Claim_Payout,75576,Bank Transfer,Bank of Maharashtra,KLDO2655782264363,2026-01-13,Failed
504,164,Claim_Payout,28978,Cash,,,2024-10-16,Success
505,165,Claim_Payout,24995,Bank Transfer,South Indian Bank,IIMC6729730920888,2023-03-20,Success
506,165,Reimbursement,149822,UPI,Yes Bank,DFDY4425555604829,2025-04-30,Pending
507,165,Claim_Payout,10836,Bank Transfer,Tamilnad Mercantile Bank,TNTR9359527884373,2023-02-03,Success
508,165,Claim_Payout,43816,Cash,,,2025-12-03,Failed
509,166,Reimbursement,48053,Cash,,,2024-05-05,Pending
510,166,Salary,77905,Cash,,,2025-01-12,Success
511,166,Reimbursement,82647,UPI,RBL Bank,PNYX2770707191597,2023-03-31,Failed
512,167,Reimbursement,47051,Bank Transfer,Kotak Mahindra Bank,CTAC8500054384929,2024-05-18,Success
513,167,Claim_Payout,61461,UPI,Central Bank of India,YLTQ3977762742246,2025-09-04,Pending
514,168,Salary,117182,Bank Transfer,Tamilnad Mercantile Bank,RGKR8157533820664,2023-07-15,Pending
515,168,Reimbursement,101899,Bank Transfer,DCB Bank,ZCPU1872269207712,2025-01-05,Pending
516,169,Reimbursement,147549,UPI,Indian Bank,AECW5230494296352,2023-05-10,Success
517,169,Salary,63232,Bank Transfer,IDFC First Bank,GXFR1476683017996,2024-02-19,Pending
518,170,Claim_Payout,134963,Bank Transfer,Dhanlaxmi Bank,OIHU8657963308203,2023-08-11,Failed
519,170,Salary,56016,Bank Transfer,Karnataka Bank,FBIV3691042300414,2023-07-20,Failed
520,170,Claim_Payout,83624,UPI,Bank of India,XCQY8346290476521,2024-12-01,Pending
521,170,Salary,74203,Cash,,,2025-02-10,Failed
522,171,Salary,84045,Bank Transfer,Dhanlaxmi Bank,DMYH6364514926670,2023-12-23,Success
523,171,Salary,15502,UPI,Bank of Maharashtra,PHMU8376017208491,2024-02-02,Failed
524,172,Claim_Payout,147872,Cash,,,2025-01-20,Success
525,172,Salary,83969,Cash,,,2024-11-13,Pending
526,172,Salary,26980,UPI,IndusInd Bank,MLTM3293383533774,2023-02-09,Failed
527,173,Reimbursement,144110,Bank Transfer,Union Bank of India,YJZD9855630466207,2024-01-21,Success
528,173,Reimbursement,128281,Bank Transfer,Indian Bank,AIUC3287354607693,2023-08-29,Success
529,173,Claim_Payout,104905,Bank Transfer,Axis Bank,QSMI4423389300123,2025-07-26,Failed
530,173,Claim_Payout,63592,Cash,,,2025-01-18,Failed
531,174,Claim_Payout,142193,Cash,,,2024-03-17,Success
532,174,Salary,30186,Bank Transfer,Yes Bank,ZZOZ2213970077005,2024-09-29,Pending
533,174,Reimbursement,38162,UPI,Indian Overseas Bank,ZBRG9718373584680,2025-02-02,Failed
534,175,Salary,110206,UPI,Punjab National Bank,CKOU8740252249369,2025-04-12,Pending
535,175,Claim_Payout,105093,Bank Transfer,Indian Bank,GLAD3818346549957,2025-10-03,Pending
536,175,Reimbursement,12307,Cash,,,2023-09-13,Failed
537,176,Salary,84542,Cash,,,2025-11-17,Pending
538,176,Claim_Payout,42970,Bank Transfer,Bank of India,RBNR5958471811509,2023-08-14,Pending
539,176,Reimbursement,54145,Cash,,,2024-12-11,Pending
540,177,Reimbursement,101592,Cash,,,2024-02-12,Success
541,177,Reimbursement,84971,Bank Transfer,Jammu & Kashmir Bank,QHJB0866735148102,2024-03-05,Success
542,177,Salary,19375,Bank Transfer,IDBI Bank,AZBI0806624247207,2023-10-07,Pending
543,177,Reimbursement,132061,Bank Transfer,HDFC Bank,ATBZ8585141812572,2023-12-18,Pending
544,178,Salary,66012,Cash,,,2024-09-08,Success
545,178,Salary,65472,UPI,Jammu & Kashmir Bank,TKFO0103635953628,2024-10-06,Failed
546,178,Claim_Payout,113006,Bank Transfer,Dhanlaxmi Bank,KXER0237234709315,2024-01-21,Failed
547,179,Salary,88088,Cash,,,2026-01-04,Pending
548,179,Salary,10896,Bank Transfer,IDFC First Bank,GKOV6669035846037,2023-09-08,Success
549,180,Claim_Payout,122232,UPI,Indian Bank,KDXH8948555188909,2025-06-18,Failed
550,180,Reimbursement,106363,Bank Transfer,Dhanlaxmi Bank,XOAK3162221571288,2024-03-07,Failed
551,180,Salary,58677,UPI,Bank of Maharashtra,JJGF8307359373311,2024-10-02,Failed
552,181,Reimbursement,56834,Bank Transfer,Union Bank of India,REIH0214858169885,2025-08-11,Pending
553,181,Claim_Payout,55024,Bank Transfer,IndusInd Bank,DXKL2051466329128,2025-07-27,Failed
554,181,Salary,117496,Bank Transfer,Kotak Mahindra Bank,ELNT9050477189383,2023-02-19,Pending
555,182,Salary,114666,UPI,Canara Bank,VXMB1546571274603,2023-06-15,Success
556,182,Claim_Payout,97248,Cash,,,2023-06-28,Success
557,182,Reimbursement,24933,UPI,Nainital Bank,BQQV2288083105314,2025-12-12,Failed
558,183,Claim_Payout,35973,Bank Transfer,Punjab National Bank,IEAC1262144203631,2025-11-04,Failed
559,183,Salary,12640,Bank Transfer,Indian Overseas Bank,NDNI0253402939942,2025-08-10,Pending
560,183,Reimbursement,70943,Cash,,,2023-11-02,Success
561,184,Reimbursement,77844,UPI,Karur Vysya Bank,XZSJ8055180926735,2024-09-24,Pending
562,184,Claim_Payout,90662,Cash,,,2024-07-29,Failed
563,185,Reimbursement,18666,Bank Transfer,Kotak Mahindra Bank,HYRI1057816380506,2024-10-13,Failed
564,185,Claim_Payout,74783,UPI,ICICI Bank,JQDZ7215520245781,2024-04-07,Pending
565,186,Reimbursement,36180,Bank Transfer,IDFC First Bank,AMQC6435702859800,2025-05-21,Success
566,186,Reimbursement,33792,UPI,Indian Bank,XOCZ3860059688033,2025-06-18,Pending
567,186,Claim_Payout,32705,Cash,,,2023-02-27,Success
568,187,Claim_Payout,128756,Cash,,,2023-04-05,Pending
569,187,Reimbursement,47813,UPI,RBL Bank,FYED3462505711597,2025-05-25,Success
570,188,Reimbursement,129712,UPI,Punjab National Bank,WGQI6873360499926,2025-01-30,Pending
571,188,Reimbursement,18466,Cash,,,2025-02-24,Success
572,188,Salary,60573,Cash,,,2025-05-04,Pending
573,189,Claim_Payout,127970,Bank Transfer,Bandhan Bank,CLFZ3224877741292,2023-09-02,Failed
574,189,Salary,110341,UPI,Punjab National Bank,XUNX7774328248157,2025-11-14,Success
575,190,Claim_Payout,15541,Bank Transfer,DCB Bank,AOZE9100368787905,2025-06-25,Pending
576,190,Reimbursement,94593,UPI,HDFC Bank,OPHQ3254476336859,2024-08-28,Success
577,190,Salary,38772,Cash,,,2024-10-12,Failed
578,191,Salary,74003,UPI,Bandhan Bank,NEPS0490392985283,2025-02-27,Failed
579,191,Claim_Payout,38237,Cash,,,2025-10-20,Success
580,191,Reimbursement,16575,Bank Transfer,Central Bank of India,KVAL6387668245673,2025-08-19,Success
581,191,Salary,130399,Bank Transfer,Bank of Baroda,QVFD5552357995894,2024-08-10,Success
582,192,Reimbursement,135599,Bank Transfer,Axis Bank,COUB7993101285563,2025-01-26,Success
583,192,Claim_Payout,142111,Cash,,,2025-12-02,Failed
584,192,Claim_Payout,86349,Bank Transfer,Tamilnad Mercantile Bank,GTNU8933867978348,2023-01-31,Success
585,193,Reimbursement,53873,Cash,,,2025-04-08,Pending
586,193,Claim_Payout,22618,Bank Transfer,Karur Vysya Bank,ZEJE6794304575851,2023-09-14,Pending
587,194,Salary,65177,Cash,,,2023-06-14,Pending
588,194,Salary,41514,Bank Transfer,City Union Bank,UJKU7012308051644,2025-11-02,Failed
589,194,Salary,114967,UPI,Bandhan Bank,KTSH8572636396527,2023-01-25,Pending
590,195,Salary,141153,UPI,Karur Vysya Bank,WXFS1262346341066,2025-11-28,Pending
591,195,Reimbursement,41410,Cash,,,2024-09-01,Failed
592,196,Claim_Payout,84070,Cash,,,2024-07-15,Success
593,196,Reimbursement,43899,Cash,,,2025-05-04,Success
594,196,Reimbursement,89546,Bank Transfer,Union Bank of India,ZTOM6015695734329,2023-10-13,Success
595,196,Salary,73813,UPI,UCO Bank,TPID1839490430647,2024-10-06,Pending
596,197,Reimbursement,144811,UPI,Federal Bank,JDQH1555704568114,2024-12-10,Pending
597,197,Reimbursement,85939,Bank Transfer,Central Bank of India,FQCO4747720215878,2023-06-27,Pending
598,197,Claim_Payout,73089,UPI,Indian Overseas Bank,BPMQ3424170291926,2023-07-31,Pending
599,198,Reimbursement,75766,Cash,,,2023-10-18,Success
600,198,Claim_Payout,41934,Bank Transfer,DCB Bank,VUIQ2387019958399,2024-11-21,Failed
601,198,Claim_Payout,36178,Bank Transfer,Bank of India,YTFO7570951603412,2025-06-30,Pending
602,199,Salary,85709,UPI,Karnataka Bank,WNWZ5964208005111,2024-11-15,Success
603,199,Claim_Payout,77044,Cash,,,2025-04-02,Pending
