employee_id;employee_name;gender;date_of_birth;email;phone;department;designation;city;state;join_date;salary;employment_status
651;Kabir Bahri         ;Female;1987-06-25;                             ;+918902954905;Operations;Executive;Naihati                     ;Kerala           ;2021-09-05;595596;Active  
652;Anvi Thakur         ;Female;2003-07-21;ekanibassi@example.org       ;+914817753963;Operations;Executive;Adoni                       ;Tamil Nadu       ;2022-07-12;420964;Resigned
653;Suhani Jhaveri      ;Female;1967-12-30;janakikohli@example.org      ;8239041089   ;Finance   ;Manager  ;Dehri                       ;Uttarakhand      ;2021-01-25;572459;Active  
654;Ethan Mallick       ;Male  ;1977-03-19;samrarehaan@example.com      ;08490662798  ;IT        ;Analyst  ;Bikaner                     ;Andhra Pradesh   ;2023-03-16;363576;Active  
655;Upadhriti Kalla     ;Male  ;1994-09-28;glala@example.org            ;+915102913145;Operations;Executive;Vijayawada                  ;West Bengal      ;2023-09-21;879484;Active  
656;Ranveer Hegde       ;Female;1989-03-20;rajagopalanbarkha@example.com;02096770831  ;Admin     ;Analyst  ;Malda                       ;Chhattisgarh     ;2022-08-08;1043841;Resigned
657;Upkaar Dalal        ;Male  ;2004-07-15;garimajain@example.com       ;06628730603  ;Finance   ;Analyst  ;Mira-Bhayandar              ;Manipur          ;2025-06-13;564058;On Leave
658;Bishakha Sehgal     ;Female;2002-07-24;zarnaiyer@example.com        ;+912881086402;Finance   ;Executive;Loni                        ;Tripura          ;2023-06-14;1157900;On Leave
659;Faraj Parikh        ;Male  ;1969-03-05;panini17@example.net         ;07561059243  ;Finance   ;Engineer ;Jamnagar                    ;Andhra Pradesh   ;2025-06-08;625636;Active  
660;Atharv Johal        ;Female;1994-02-11;watikachandra@example.net    ;+914637166647;Admin     ;Engineer ;Nadiad                      ;Odisha           ;2025-08-18;1061253;Resigned
661;Hemangini Basu      ;Male  ;1998-02-25;kalakade@example.org         ;06916632016  ;Admin     ;Engineer ;Serampore                   ;Madhya Pradesh   ;2022-06-19;439925;On Leave
662;Luke Varty          ;Female;1974-07-24;                             ;07795407666  ;Admin     ;Engineer ;Madurai                     ;Meghalaya        ;2023-07-16;888976;Resigned
663;Sneha Chopra        ;Male  ;1983-12-26;ayaansrinivas@example.org    ;3708757478   ;Admin     ;Engineer ;Tirunelveli                 ;West Bengal      ;2023-09-23;1179654;Resigned
664;Nandini Mitra       ;Female;1967-10-15;mandalvidhi@example.net      ;03605698288  ;Operations;Executive;Bhavnagar                   ;Kerala           ;2021-09-25;707602;Active  
665;Pallavi Shan        ;Female;1995-11-01;owalla@example.org           ;9003315589   ;Finance   ;Analyst  ;Sagar                       ;Telangana        ;2021-09-08;693224;Active  
666;Michael Vyas        ;Male  ;1968-08-18;sidhuyauvani@example.com     ;09323277056  ;Admin     ;Engineer ;Hubli–Dharwad             ;Manipur          ;2024-07-12;909925;Active  
667;Chanakya Hari       ;Male  ;2003-09-28;mitalibanik@example.com      ;+912967460706;Finance   ;Manager  ;Gangtok                     ;Assam            ;2025-10-20;961782;On Leave
668;Dhriti Dube         ;Male  ;1971-07-25;bhavika43@example.org        ;+916418552101;Admin     ;Manager  ;Kottayam                    ;Madhya Pradesh   ;2022-09-21;1044364;On Leave
669;Logan Bajaj         ;Female;1977-01-20;norileela@example.com        ;05698492796  ;HR        ;Manager  ;Sagar                       ;Kerala           ;2023-01-15;747861;Resigned
670;Krisha Kurian       ;Female;1971-03-12;                             ;             ;IT        ;Executive;Ahmedabad                   ;Rajasthan        ;2022-02-23;950120;On Leave
671;Champak Mistry      ;Female;1971-09-18;leena59@example.com          ;08756393893  ;IT        ;Manager  ;Pune                        ;Madhya Pradesh   ;2021-10-07;866998;On Leave
672;Shaurya Ahluwalia   ;Female;1982-03-14;tanvikrishna@example.org     ;+913942184683;HR        ;Executive;Muzaffarpur                 ;Gujarat          ;2021-11-06;881837;On Leave
673;Upkaar Dua          ;Male  ;1968-09-05;rehaanchokshi@example.org    ;01479877897  ;Operations;Executive;Tiruvottiyur                ;Sikkim           ;2023-09-11;532661;Active  
674;Henry Devan         ;Male  ;1973-09-08;yoshita36@example.net        ;02996270166  ;Finance   ;Manager  ;Anantapuram                 ;Arunachal Pradesh;2022-11-26;823102;Active  
675;Balendra Ghosh      ;Male  ;2002-10-28;pnarang@example.com          ;3575932928   ;Admin     ;Manager  ;Junagadh                    ;Karnataka        ;2021-07-21;871418;Active  
676;Vaishnavi Ganesh    ;Female;1991-07-18;hemani60@example.com         ;07953378412  ;HR        ;Analyst  ;Chandrapur                  ;Assam            ;2021-11-28;1108262;Resigned
677;Edhitha Bail        ;Female;1970-10-27;balvan83@example.net         ;+916315771968;Finance   ;Manager  ;Mysore                      ;Gujarat          ;2025-08-28;977907;On Leave
678;Peter Parmar        ;Male  ;1975-10-21;shankerfalan@example.org     ;3340788355   ;HR        ;Executive;Gandhinagar                 ;Arunachal Pradesh;2022-12-31;392385;On Leave
679;Amruta Butala       ;Male  ;1985-03-12;oramaswamy@example.org       ;8392107481   ;IT        ;Engineer ;Meerut                      ;Haryana          ;2026-01-07;855881;On Leave
680;Fariq Choudhary     ;Female;1969-10-13;yachanachoudhry@example.com  ;04982141801  ;IT        ;Executive;Meerut                      ;West Bengal      ;2025-01-13;580633;Resigned
681;Vidhi Bath          ;Male  ;1968-08-17;avichawla@example.net        ;6214670702   ;IT        ;Engineer ;Anantapuram                 ;Tripura          ;2022-04-05;504444;Resigned
682;Manya Tailor        ;Male  ;1967-02-02;triptighose@example.com      ;+918175258553;Admin     ;Engineer ;Rourkela                    ;Karnataka        ;2025-08-17;464069;Resigned
683;Max Lad             ;Male  ;1965-04-28;zdash@example.com            ;03910395257  ;IT        ;Engineer ;Purnia                      ;Chhattisgarh     ;2023-09-23;1187015;Resigned
684;Mahika Kakar        ;Male  ;1971-09-01;pantoeshi@example.org        ;08950501239  ;Finance   ;Executive;Warangal                    ;Tamil Nadu       ;2024-08-09;656447;On Leave
685;Panini Patla        ;Male  ;2000-04-06;praneel40@example.com        ;05000561270  ;Admin     ;Engineer ;Mahbubnagar                 ;Bihar            ;2024-01-20;950411;On Leave
686;Mason Ganesh        ;Female;1969-01-23;dayitatandon@example.com     ;+917905555016;HR        ;Engineer ;Panchkula                   ;Uttar Pradesh    ;2025-01-03;463788;Active  
687;Sai Chopra          ;Male  ;1968-02-21;subramaniamzayan@example.net ;+918816885183;Operations;Analyst  ;Durg                        ;West Bengal      ;2024-01-04;856385;On Leave
688;Akshay Batra        ;Female;1982-07-19;narulayashodhara@example.org ;00915597442  ;IT        ;Executive;Tirupati                    ;Goa              ;2021-01-30;866434;Active  
689;Om Doshi            ;Male  ;1983-12-24;kchandra@example.com         ;02200907253  ;HR        ;Manager  ;Bhopal                      ;Nagaland         ;2025-09-01;1072363;On Leave
690;Vedant Sur          ;Female;2004-08-17;chaudrygavin@example.com     ;07363023240  ;IT        ;Analyst  ;Sirsa                       ;Jharkhand        ;2023-07-28;897322;On Leave
691;Maanav Tank         ;Male  ;1987-04-08;apall@example.org            ;+918162654922;IT        ;Engineer ;Bhusawal                    ;Arunachal Pradesh;2022-08-24;358593;On Leave
692;Jagrati Choudhury   ;Female;1991-08-26;lmander@example.com          ;+916476336932;HR        ;Manager  ;Khora                       ;Kerala           ;2024-08-16;854265;Resigned
693;Rayaan Mohan        ;Male  ;2003-05-05;zarnavig@example.com         ;+913026299779;HR        ;Manager  ;Bidhannagar                 ;Goa              ;2022-12-08;981856;Resigned
694;Ranveer Dalal       ;Female;1984-09-08;xkeer@example.org            ;             ;Admin     ;Executive;Bhiwani                     ;West Bengal      ;2021-08-27;324151;Active  
695;Caleb Date          ;Female;1998-11-30;                             ;06467724956  ;HR        ;Analyst  ;Barasat                     ;Chhattisgarh     ;2023-08-18;1027681;On Leave
696;Omkaar Banerjee     ;Female;1990-12-24;lalayasti@example.org        ;06098727870  ;Admin     ;Executive;Karawal Nagar               ;Bihar            ;2021-10-09;300745;Active  
697;Frado Sarma         ;Male  ;1990-04-26;oshanaik@example.org         ;6581803618   ;Operations;Analyst  ;Gaya                        ;Uttarakhand      ;2022-11-08;950951;On Leave
698;Hemang Rama         ;Male  ;1979-12-03;rachitawali@example.com      ;5350780478   ;Finance   ;Engineer ;Ratlam                      ;Tripura          ;2025-10-28;937798;Resigned
699;Deepa Bahri         ;Female;1988-05-09;xiti57@example.org           ;03459672379  ;HR        ;Analyst  ;Phusro                      ;Karnataka        ;2025-04-10;1134317;On Leave
700;Darpan Dora         ;Male  ;1996-01-21;kbhardwaj@example.org        ;06430629237  ;IT        ;Executive;Guntur                      ;Nagaland         ;2022-07-01;595396;Active  
701;Manbir Bahl         ;Female;2004-09-28;                             ;03724632217  ;IT        ;Engineer ;Phagwara                    ;Sikkim           ;2025-03-06;1112620;Active  
702;Max Sawhney         ;Male  ;2003-04-22;devigaurika@example.net      ;+911966908549;Operations;Analyst  ;Suryapet                    ;Arunachal Pradesh;2022-07-23;574498;Active  
703;Lohit Seth          ;Male  ;1965-12-26;saanvipau@example.org        ;+915039517864;Operations;Manager  ;Bhind                       ;Chhattisgarh     ;2024-02-03;376877;Resigned
704;Daniel Garde        ;Male  ;1991-12-13;orao@example.org             ;06280791640  ;HR        ;Executive;Gurgaon                     ;Jharkhand        ;2021-07-05;743296;Active  
705;Kavya Loyal         ;Female;1966-12-06;zinal20@example.org          ;5016430371   ;Admin     ;Executive;Bathinda                    ;Odisha           ;2025-05-01;637604;On Leave
706;Daniel Muni         ;Male  ;1981-10-21;quincy49@example.net         ;5330505896   ;IT        ;Analyst  ;Yamunanagar                 ;Himachal Pradesh ;2021-09-28;633179;On Leave
707;Lipika Kari         ;Male  ;1994-04-11;kalitazaitra@example.net     ;+912308080157;IT        ;Executive;Bellary                     ;Meghalaya        ;2023-11-07;547182;Active  
708;Om Hayre            ;Female;1988-07-16;fiyaz27@example.org          ;1395343082   ;HR        ;Executive;Farrukhabad                 ;Tripura          ;2024-07-26;870955;Resigned
709;Peter Basu          ;Male  ;1988-04-08;vincentsodhi@example.net     ;2808976960   ;Finance   ;Executive;Chandigarh                  ;Odisha           ;2021-12-08;496011;Active  
710;Zilmil Rana         ;Female;1985-06-25;ntank@example.com            ;06030775439  ;Admin     ;Analyst  ;Bhubaneswar                 ;Goa              ;2024-07-18;795231;Active  
711;Matthew Vyas        ;Male  ;1979-09-20;mvarty@example.com           ;+914387262607;Admin     ;Analyst  ;Bellary                     ;Chhattisgarh     ;2025-07-22;1093258;On Leave
712;Yash Kamdar         ;Male  ;1977-05-27;                             ;04853361996  ;IT        ;Analyst  ;Meerut                      ;Chhattisgarh     ;2023-02-11;881700;On Leave
713;Sarthak Mahajan     ;Female;2001-04-08;chaman73@example.com         ;+918916864729;Operations;Engineer ;Proddatur                   ;Madhya Pradesh   ;2024-11-22;1111028;Active  
714;Yashvi Sheth        ;Male  ;1985-04-25;jatinrege@example.org        ;4187674671   ;HR        ;Engineer ;Bhusawal                    ;West Bengal      ;2023-08-15;986498;Active  
715;Harinakshi Majumdar ;Female;1994-03-04;lluthra@example.com          ;+912698907468;Finance   ;Manager  ;Sagar                       ;West Bengal      ;2024-07-05;1003172;Active  
716;Bina Bakshi         ;Male  ;2001-08-24;bhanumatibarad@example.net   ;+914563506598;HR        ;Analyst  ;Satara                      ;Punjab           ;2023-02-27;674582;On Leave
717;Ekta Vala           ;Male  ;1974-01-29;                             ;03215299217  ;HR        ;Executive;Ajmer                       ;Meghalaya        ;2021-07-02;559315;Resigned
718;Vihaan Modi         ;Male  ;1972-11-13;farajchowdhury@example.org   ;8021614441   ;Admin     ;Executive;Kozhikode                   ;Manipur          ;2025-10-04;524899;On Leave
719;Jeremiah Pillai     ;Female;1974-10-27;yray@example.com             ;02957224368  ;IT        ;Manager  ;Katihar                     ;Tamil Nadu       ;2023-06-18;551336;On Leave
720;Ishwar Bajaj        ;Female;1981-08-05;rachitkohli@example.net      ;09729813935  ;HR        ;Manager  ;Khora                       ;Madhya Pradesh   ;2024-06-28;327893;Resigned
721;Vasatika Deshpande  ;Male  ;1984-06-14;lbhatti@example.com          ;8284983699   ;IT        ;Manager  ;Mangalore                   ;Mizoram          ;2025-10-27;881504;Resigned
722;Wriddhish Kata      ;Female;1997-09-15;lavanyaoak@example.com       ;1970492458   ;IT        ;Manager  ;Orai                        ;Gujarat          ;2021-01-25;1141714;Active  
723;Gopal Shenoy        ;Male  ;2001-06-23;schawla@example.com          ;+916854798223;Finance   ;Executive;Asansol                     ;Punjab           ;2025-12-17;707935;Active  
724;Yatin Bhatti        ;Male  ;1974-06-19;dprabhu@example.org          ;+916836969698;Admin     ;Manager  ;Bhagalpur                   ;Madhya Pradesh   ;2024-09-03;627144;Resigned
725;Madhav Kannan       ;Male  ;2001-10-19;mnagar@example.com           ;+919013669030;Finance   ;Executive;Karaikudi                   ;Meghalaya        ;2022-01-11;987907;On Leave
726;Guneet Iyer         ;Male  ;1986-09-29;yashodhara54@example.com     ;05922705539  ;Operations;Executive;Darbhanga                   ;Bihar            ;2024-05-16;532839;On Leave
727;Dipta Bal           ;Male  ;1996-10-06;liamgokhale@example.net      ;02252877510  ;Operations;Analyst  ;Dewas                       ;Madhya Pradesh   ;2022-10-07;507608;Active  
728;Yagnesh Chakrabarti ;Female;1999-10-26;dtara@example.com            ;06106660034  ;IT        ;Engineer ;Fatehpur                    ;Punjab           ;2023-10-12;877546;Resigned
729;Theodore Dhingra    ;Male  ;2000-08-09;obir@example.com             ;+917866877760;HR        ;Analyst  ;Tenali                      ;Assam            ;2021-04-16;524534;On Leave
730;Onveer Varkey       ;Male  ;1972-09-03;vasatripti@example.org       ;+914887907485;Admin     ;Executive;Bulandshahr                 ;Telangana        ;2021-03-16;1072101;On Leave
731;Nitara Rajan        ;Male  ;2000-12-30;pallaadweta@example.com      ;1879436416   ;Admin     ;Executive;Jabalpur                    ;Goa              ;2024-02-27;628927;Resigned
732;Nirja Srinivasan    ;Female;2001-01-17;lila41@example.com           ;0863643057   ;Admin     ;Analyst  ;Bihar Sharif                ;West Bengal      ;2023-10-17;732800;On Leave
733;Onkar Mital         ;Female;2003-07-09;bgarde@example.com           ;8351559351   ;Admin     ;Engineer ;Chandrapur                  ;Tripura          ;2025-08-02;1121109;Active  
734;Mekhala Tara        ;Female;1965-11-27;amaira41@example.com         ;05548936713  ;Admin     ;Engineer ;Buxar                       ;Telangana        ;2024-07-06;919187;On Leave
735;Kevin Hayer         ;Female;1999-03-31;kevinbhavsar@example.org     ;1772097479   ;Finance   ;Executive;Kolkata                     ;Himachal Pradesh ;2022-04-01;486433;On Leave
736;Ucchal Kohli        ;Male  ;1969-08-15;nakul06@example.org          ;+915646117088;IT        ;Executive;Hajipur                     ;Tripura          ;2024-02-07;629245;Resigned
737;Yutika Rau          ;Male  ;1973-07-19;hemangini80@example.net      ;+913990646686;Admin     ;Analyst  ;Jamalpur                    ;Rajasthan        ;2025-11-12;1014177;On Leave
738;Nisha Pathak        ;Female;1972-12-27;bpai@example.org             ;             ;HR        ;Analyst  ;Srinagar                    ;Gujarat          ;2024-06-01;1074408;Active  
739;Jhalak Guha         ;Female;1973-12-10;                             ;06993100614  ;IT        ;Manager  ;Bharatpur                   ;Goa              ;2022-04-15;323291;Active  
740;Falak Nadkarni      ;Male  ;1976-03-02;charitavarma@example.com     ;+913187575501;Admin     ;Executive;Alappuzha                   ;Chhattisgarh     ;2021-12-29;1024688;On Leave
741;Balveer Walla       ;Female;1992-05-02;aishani64@example.com        ;0017445438   ;IT        ;Analyst  ;Serampore                   ;Punjab           ;2025-07-10;901397;On Leave
742;Lakshit Bir         ;Male  ;1970-09-07;bhardwajpranit@example.com   ;6786921683   ;Admin     ;Engineer ;Madurai                     ;Madhya Pradesh   ;2021-04-02;795878;Resigned
743;Yashasvi Kalita     ;Male  ;1982-07-21;sanghadivya@example.net      ;2329904749   ;Finance   ;Analyst  ;Bardhaman                   ;Arunachal Pradesh;2022-06-24;421246;Active  
744;Aarush Lanka        ;Male  ;1972-07-12;tarakmerchant@example.com    ;+915938496135;Finance   ;Analyst  ;Jamalpur                    ;Sikkim           ;2023-05-05;1009500;Active  
745;Nakul Mahajan       ;Female;1981-02-07;hemal61@example.com          ;9929541365   ;Admin     ;Executive;Sangli-Miraj & Kupwad       ;Bihar            ;2021-10-24;503288;Resigned
746;Nathan Mall         ;Female;1987-10-24;vaishnavi26@example.net      ;0607114894   ;HR        ;Engineer ;Akola                       ;Gujarat          ;2022-05-21;837035;On Leave
747;Vrishti Hans        ;Male  ;1973-06-04;                             ;+916109456431;IT        ;Manager  ;Karimnagar                  ;Odisha           ;2022-07-16;926998;Active  
748;Anirudh Patil       ;Female;1973-08-20;banikrohan@example.net       ;+914110965258;Finance   ;Engineer ;Hospet                      ;Kerala           ;2024-08-18;923593;On Leave
749;Isha Jain           ;Female;1995-09-15;tkohli@example.net           ;+916227152034;Admin     ;Manager  ;Saharsa                     ;Uttarakhand      ;2025-08-05;1040665;Active  
750;Girindra Handa      ;Male  ;1982-01-30;ikrishnan@example.org        ;03010786251  ;Operations;Analyst  ;Haldia                      ;Tripura          ;2023-02-17;730688;Active  
751;Gauri Kashyap       ;Male  ;2001-01-13;yuvraj98@example.net         ;+912385740700;Admin     ;Manager  ;Bokaro                      ;Uttarakhand      ;2023-12-27;873359;On Leave
752;Dalaja Jaggi        ;Male  ;1982-11-25;gapte@example.org            ;+918148322583;IT        ;Executive;Berhampore                  ;Goa              ;2021-12-07;390466;Resigned
753;Devika Ramakrishnan ;Female;1981-01-19;bhattacharyyabrijesh@example.;+914740911721;Finance   ;Executive;Howrah                      ;Chhattisgarh     ;2021-12-13;680131;Resigned
754;Yash Seshadri       ;Female;2003-12-09;fitan39@example.net          ;+913605289278;IT        ;Engineer ;Vellore                     ;West Bengal      ;2023-10-22;1056090;Active  
755;Vinaya Nazareth     ;Male  ;1994-04-15;gavinhari@example.org        ;+910066366719;HR        ;Manager  ;Bardhaman                   ;Meghalaya        ;2025-01-19;512552;Active  
756;Falak Dua           ;Male  ;1991-02-20;wardatank@example.org        ;5228172447   ;Finance   ;Analyst  ;Nashik                      ;Meghalaya        ;2024-10-24;793931;On Leave
757;Rayaan Bahl         ;Female;2004-01-12;jagat55@example.net          ;             ;IT        ;Manager  ;Tadipatri                   ;Chhattisgarh     ;2023-10-19;1115547;Active  
758;Neelima Khurana     ;Female;1968-05-23;pranav36@example.net         ;09803887403  ;Finance   ;Manager  ;Gandhidham                  ;Kerala           ;2024-09-14;885871;Resigned
759;Upadhriti Vohra     ;Male  ;1999-12-06;chakradevdoshi@example.com   ;+915329541182;HR        ;Executive;Hindupur                    ;Punjab           ;2022-04-25;1108812;On Leave
760;Saanvi Mand         ;Female;1974-04-19;msamra@example.org           ;2255304915   ;Operations;Engineer ;Bhatpara                    ;Assam            ;2021-06-21;1198332;Resigned
761;Azad Cheema         ;Female;1996-12-03;fbehl@example.org            ;+917786813611;Admin     ;Executive;Avadi                       ;Himachal Pradesh ;2024-06-15;1156526;Resigned
762;Bakhshi Basak       ;Female;1973-03-06;charanbahl@example.org       ;01069261783  ;Operations;Manager  ;Amravati                    ;Gujarat          ;2023-04-14;471273;On Leave
763;Amara Nayar         ;Male  ;1966-01-26;rohanshere@example.com       ;05481782494  ;Operations;Manager  ;Ghaziabad                   ;Tripura          ;2025-12-28;623319;On Leave
764;Naksh Date          ;Male  ;1990-04-05;diyarege@example.com         ;0655307255   ;IT        ;Executive;Farrukhabad                 ;Andhra Pradesh   ;2023-09-04;743953;Resigned
765;Harsh Goda          ;Male  ;1970-05-10;pkarpe@example.net           ;00360077429  ;Admin     ;Executive;Unnao                       ;Himachal Pradesh ;2021-10-09;401964;Resigned
766;William Chahal      ;Male  ;1989-06-11;lohitcheema@example.org      ;0021099159   ;Operations;Analyst  ;Bhubaneswar                 ;Odisha           ;2023-03-08;933153;Active  
767;Dev Bhandari        ;Male  ;1981-10-09;                             ;+912561837131;IT        ;Engineer ;Salem                       ;Tamil Nadu       ;2022-06-29;660087;Active  
768;Lucky Jaggi         ;Male  ;1979-04-15;nkeer@example.com            ;1829141128   ;IT        ;Manager  ;Jehanabad                   ;Bihar            ;2021-04-24;1122715;Active  
769;Wakeeta Sanghvi     ;Female;1992-05-31;ira88@example.com            ;00183446221  ;Admin     ;Analyst  ;Rampur                      ;Andhra Pradesh   ;2021-11-07;941845;On Leave
770;Ishaan Kala         ;Female;2003-03-24;fsundaram@example.net        ;00929540611  ;Admin     ;Analyst  ;Pune                        ;Rajasthan        ;2023-10-25;751140;Resigned
771;Nihal Toor          ;Female;1988-10-31;pthaman@example.com          ;6960471814   ;Admin     ;Engineer ;Ajmer                       ;Uttar Pradesh    ;2024-05-16;871280;Resigned
772;Faris Manne         ;Male  ;2000-11-20;                             ;03975734391  ;IT        ;Analyst  ;Faridabad                   ;Rajasthan        ;2024-08-23;1131729;On Leave
773;Ekavir Suresh       ;Male  ;1984-03-11;oviya67@example.net          ;5807654123   ;HR        ;Executive;Bally                       ;Tripura          ;2024-06-15;897047;Resigned
774;Lakshit Ratti       ;Male  ;1983-09-03;fitansahota@example.org      ;06013977585  ;HR        ;Manager  ;Amroha                      ;Telangana        ;2023-06-06;594512;Active  
775;Dhruv Hari          ;Female;1981-09-13;chakrabartiyashvi@example.com;02410146799  ;Finance   ;Manager  ;Thiruvananthapuram          ;Kerala           ;2021-05-22;839460;Active  
776;Ladli Sathe         ;Female;1984-04-12;                             ;02337197530  ;Admin     ;Engineer ;Anand                       ;Maharashtra      ;2023-02-24;695076;Resigned
777;Udarsh Gandhi       ;Female;1985-08-05;                             ;+917779619559;Admin     ;Analyst  ;Bihar Sharif                ;Himachal Pradesh ;2024-12-07;708096;Resigned
778;Amrita Chatterjee   ;Male  ;1998-08-18;murtyvinaya@example.net      ;9477316145   ;HR        ;Analyst  ;Tiruchirappalli             ;Uttarakhand      ;2025-08-06;740342;Active  
779;Janya Mannan        ;Female;1983-06-16;kgupta@example.org           ;+915806924731;Finance   ;Engineer ;Jammu                       ;Bihar            ;2021-10-30;567630;Resigned
780;Charles Wagle       ;Female;1965-12-15;                             ;             ;Operations;Manager  ;Sambhal                     ;Tripura          ;2023-11-28;1116857;Active  
781;Nirja Manne         ;Male  ;1971-04-03;vinayapandit@example.com     ;2617735461   ;Admin     ;Executive;Mysore                      ;Kerala           ;2023-08-02;1021441;On Leave
782;Teerth Issac        ;Male  ;1991-11-17;mahika84@example.net         ;+913708653989;HR        ;Analyst  ;Karnal                      ;Karnataka        ;2023-11-16;1115033;Active  
783;Mahika Khosla       ;Male  ;1977-07-20;shanalexander@example.net    ;00190797066  ;Admin     ;Manager  ;Kolhapur                    ;Goa              ;2025-04-11;519728;On Leave
784;Meghana Goel        ;Male  ;1970-05-08;rudra22@example.com          ;02837742637  ;Admin     ;Manager  ;Mira-Bhayandar              ;Madhya Pradesh   ;2024-11-30;369505;Resigned
785;Chakrika Chand      ;Female;1986-04-26;urmi99@example.net           ;+913240208664;Finance   ;Manager  ;Avadi                       ;Assam            ;2023-10-25;638196;Active  
786;Mohammed Biswas     ;Male  ;1969-01-27;samesh61@example.net         ;06940137590  ;HR        ;Analyst  ;Maheshtala                  ;Bihar            ;2025-10-29;1092540;Resigned
787;Wridesh Setty       ;Male  ;1986-05-15;aashi04@example.net          ;8421001106   ;Operations;Engineer ;Sonipat                     ;Tripura          ;2023-09-03;992649;Active  
788;Jackson Comar       ;Male  ;1981-11-28;                             ;+910899321873;Operations;Manager  ;Chandrapur                  ;Tripura          ;2022-05-02;442590;Resigned
789;Christopher Korpal  ;Male  ;1978-09-13;nravel@example.com           ;5310716836   ;Finance   ;Engineer ;Bettiah                     ;Assam            ;2025-04-07;751508;Resigned
790;Triveni Aurora      ;Male  ;1969-08-02;raagini29@example.org        ;03622677039  ;Admin     ;Executive;Sonipat                     ;Meghalaya        ;2021-04-10;720558;Active  
791;Rudra Karpe         ;Female;1971-04-08;vivaankeer@example.net       ;8551227897   ;IT        ;Manager  ;Kirari Suleman Nagar        ;Uttarakhand      ;2022-05-26;709546;On Leave
792;Kalpit De           ;Male  ;1968-05-04;balhaarpatla@example.org     ;+913023786931;HR        ;Manager  ;Bhatpara                    ;West Bengal      ;2024-04-15;636239;Resigned
793;Zansi Chander       ;Female;2002-07-06;panditcharles@example.org    ;2573688612   ;HR        ;Analyst  ;Guna                        ;Gujarat          ;2021-09-27;440361;Active  
794;Warjas Sarraf       ;Female;1996-12-12;abeer13@example.net          ;             ;IT        ;Engineer ;Cuttack                     ;Madhya Pradesh   ;2025-01-07;434263;Resigned
795;Lucky Dyal          ;Female;1987-01-28;ryangandhi@example.com       ;05939590559  ;IT        ;Executive;Satna                       ;Telangana        ;2025-12-14;794564;Active  
796;Arjun Vyas          ;Female;1965-04-22;ukhalsa@example.com          ;9976359358   ;Finance   ;Engineer ;Gangtok                     ;Kerala           ;2022-11-16;867805;Resigned
797;Irya Nigam          ;Female;1989-05-30;ubhargava@example.com        ;07336134565  ;Operations;Engineer ;Indore                      ;Meghalaya        ;2026-01-12;1008135;Resigned
798;Jagrati Tak         ;Male  ;1977-07-08;saimahajan@example.net       ;02146195652  ;Finance   ;Analyst  ;Medininagar                 ;Odisha           ;2021-02-24;1161481;On Leave
799;Indira Mukhopadhyay ;Male  ;1985-10-24;majumdarnirja@example.com    ;1963471301   ;Operations;Executive;Ujjain                      ;Haryana          ;2021-03-16;422881;Active  
800;Janya Chadha        ;Female;1981-04-25;janyachakrabarti@example.net ;+918589554784;Finance   ;Analyst  ;Thrissur                    ;Odisha           ;2025-03-06;667661;Active  
801;Deepa Deo           ;Female;1982-01-24;                             ;6646136083   ;Operations;Manager  ;Kottayam                    ;Mizoram          ;2025-02-28;1095421;Resigned
802;Vinaya Ravel        ;Male  ;1972-07-19;yadavi67@example.com         ;8955176108   ;IT        ;Manager  ;Berhampore                  ;Bihar            ;2023-02-12;362337;Active  
803;Lakshmi Shukla      ;Male  ;1980-02-04;pillaiaadi@example.com       ;+913172777316;HR        ;Engineer ;Karimnagar                  ;Tamil Nadu       ;2022-05-15;681297;On Leave
804;Amol Comar          ;Male  ;1970-09-01;                             ;04355117713  ;Admin     ;Executive;Nangloi Jat                 ;Odisha           ;2023-01-14;1091480;Active  
805;Gabriel Patla       ;Female;1967-03-30;vedika38@example.com         ;+913149736762;Admin     ;Engineer ;Eluru                       ;Assam            ;2022-04-04;926068;Resigned
806;Ira Bail            ;Female;1995-01-30;ktaneja@example.net          ;+917273968861;Finance   ;Engineer ;Thiruvananthapuram          ;Karnataka        ;2022-12-03;1110786;Resigned
807;Vaishnavi Mangal    ;Male  ;2000-09-06;qushi64@example.com          ;             ;HR        ;Analyst  ;Dhule                       ;Manipur          ;2024-07-22;874411;On Leave
808;Odika Muni          ;Male  ;1980-06-01;sharmayashawini@example.net  ;7482835764   ;Operations;Engineer ;Chittoor                    ;Punjab           ;2024-07-31;1000092;On Leave
809;Kevin Bhagat        ;Male  ;1974-02-19;opalan@example.org           ;4363019797   ;IT        ;Executive;Singrauli                   ;Rajasthan        ;2024-09-07;418617;Active  
810;Xavier Patla        ;Male  ;1987-10-29;tarakamya@example.org        ;3577036455   ;Operations;Manager  ;Gaya                        ;Kerala           ;2024-07-20;891415;Resigned
811;Aarav Rai           ;Female;1999-06-15;csangha@example.com          ;+912648550530;Finance   ;Analyst  ;Bhimavaram                  ;Rajasthan        ;2025-09-16;713383;On Leave
812;Lohit Ravel         ;Female;1984-11-22;deovasana@example.net        ;1732897338   ;Admin     ;Manager  ;Anantapuram                 ;Karnataka        ;2025-05-08;817027;Resigned
813;Gunbir Ben          ;Female;1999-11-10;mohini86@example.net         ;0967104206   ;Admin     ;Engineer ;Coimbatore                  ;Nagaland         ;2022-08-25;1010070;Active  
