employee_id;employee_name;gender;date_of_birth;email;phone;department;designation;city;state;join_date;salary;employment_status
654;Ethan Mallick       ;Male  ;1977-03-18;samrarehaan@example.com      ;;IT        ;Executive;Bikaner                     ;Andhra Pradesh   ;2023-03-15;893552;Resigned
655;Upadhriti Kalla     ;Male  ;1994-09-27;glala@example.org            ;+915102913145;Finance   ;Manager  ;Vijayawada                  ;West Bengal      ;2023-09-20;610566;Resigned
656;Ranveer Hegde       ;Female;1989-03-19;rajagopalanbarkha@example.com;02096770831  ;Admin     ;Engineer ;Malda                       ;Chhattisgarh     ;2022-08-07;809936;Active  
657;Upkaar Dalal        ;Male  ;2004-07-14;;06628730603  ;Finance   ;Engineer ;Mira-Bhayandar              ;Manipur          ;2025-06-12;337181;Active  
658;Bishakha Sehgal     ;Female;2002-07-23;zarnaiyer@example.com        ;+912881086402;Operations;Analyst  ;Loni                        ;Tripura          ;2023-06-13;1031920;On Leave
659;Faraj Parikh        ;Female;1969-03-04;panini17@example.net         ;07561059243  ;IT        ;Executive;Jamnagar                    ;Andhra Pradesh   ;2025-06-07;657901;Active  
660;Atharv Johal        ;Male  ;1994-02-10;watikachandra@example.net    ;+914637166647;IT        ;Engineer ;Nadiad                      ;Odisha           ;2025-08-17;365051;Active  
661;Hemangini Basu      ;Female;1998-02-24;kalakade@example.org         ;06916632016  ;HR        ;Analyst  ;Serampore                   ;Madhya Pradesh   ;2022-06-18;578955;Active  
662;Luke Varty          ;Male  ;1974-07-23;maxrajagopalan@example.net   ;07795407666  ;Admin     ;Manager  ;Madurai                     ;Meghalaya        ;2023-07-15;1192019;On Leave
663;Sneha Chopra        ;Female;1983-12-25;ayaansrinivas@example.org    ;3708757478   ;Finance   ;Engineer ;Tirunelveli                 ;West Bengal      ;2023-09-22;847431;Active  
664;Nandini Mitra       ;Female;1967-10-14;mandalvidhi@example.net      ;03605698288  ;Admin     ;Engineer ;Bhavnagar                   ;Kerala           ;2021-09-24;1024911;Resigned
665;Pallavi Shan        ;Female;1995-10-31;;9003315589   ;Finance   ;Analyst  ;Sagar                       ;Telangana        ;2021-09-07;650822;Active  
666;Michael Vyas        ;Female;1968-08-17;sidhuyauvani@example.com     ;09323277056  ;IT        ;Executive;Hubli–Dharwad             ;Manipur          ;2024-07-11;1092098;On Leave
667;Chanakya Hari       ;Male  ;2003-09-27;mitalibanik@example.com      ;+912967460706;Operations;Analyst  ;Gangtok                     ;Assam            ;2025-10-19;1109934;On Leave
668;Dhriti Dube         ;Female;1971-07-24;bhavika43@example.org        ;+916418552101;Finance   ;Engineer ;Kottayam                    ;Madhya Pradesh   ;2022-09-20;1171894;Active  
669;Logan Bajaj         ;Male  ;1977-01-19;norileela@example.com        ;05698492796  ;Admin     ;Analyst  ;Sagar                       ;Kerala           ;2023-01-14;554263;Resigned
670;Krisha Kurian       ;Male  ;1971-03-11;zinalthaman@example.org      ;08475150035  ;Admin     ;Executive;Ahmedabad                   ;Rajasthan        ;2022-02-22;608230;On Leave
671;Champak Mistry      ;Male  ;1971-09-17;leena59@example.com          ;08756393893  ;HR        ;Executive;Pune                        ;Madhya Pradesh   ;2021-10-06;319598;Active  
672;Shaurya Ahluwalia   ;Female;1982-03-13;tanvikrishna@example.org     ;+913942184683;Operations;Analyst  ;Muzaffarpur                 ;Gujarat          ;2021-11-05;1174078;Resigned
673;Upkaar Dua          ;Female;1968-09-04;rehaanchokshi@example.org    ;01479877897  ;Finance   ;Analyst  ;Tiruvottiyur                ;Sikkim           ;2023-09-10;738007;On Leave
674;Henry Devan         ;Male  ;1973-09-07;yoshita36@example.net        ;02996270166  ;Admin     ;Engineer ;Anantapuram                 ;Arunachal Pradesh;2022-11-25;392261;On Leave
675;Balendra Ghosh      ;Female;2002-10-27;pnarang@example.com          ;3575932928   ;HR        ;Analyst  ;Junagadh                    ;Karnataka        ;2021-07-20;455874;Active  
676;Vaishnavi Ganesh    ;Female;1991-07-17;hemani60@example.com         ;07953378412  ;HR        ;Engineer ;Chandrapur                  ;Assam            ;2021-11-27;380026;Resigned
677;Edhitha Bail        ;Female;1970-10-26;;+916315771968;Operations;Engineer ;Mysore                      ;Gujarat          ;2025-08-27;521076;Resigned
678;Peter Parmar        ;Male  ;1975-10-20;shankerfalan@example.org     ;3340788355   ;Admin     ;Analyst  ;Gandhinagar                 ;Arunachal Pradesh;2022-12-30;374955;Active  
679;Amruta Butala       ;Male  ;1985-03-11;;8392107481   ;Operations;Manager  ;Meerut                      ;Haryana          ;2026-01-06;1028122;Active  
680;Fariq Choudhary     ;Female;1969-10-12;yachanachoudhry@example.com  ;04982141801  ;Operations;Executive;Meerut                      ;West Bengal      ;2025-01-12;696620;Resigned
681;Vidhi Bath          ;Female;1968-08-16;avichawla@example.net        ;6214670702   ;Admin     ;Analyst  ;Anantapuram                 ;Tripura          ;2022-04-04;696683;Active  
682;Manya Tailor        ;Female;1967-02-01;triptighose@example.com      ;+918175258553;Operations;Analyst  ;Rourkela                    ;Karnataka        ;2025-08-16;707750;Active  
683;Max Lad             ;Male  ;1965-04-27;zdash@example.com            ;03910395257  ;Finance   ;Manager  ;Purnia                      ;Chhattisgarh     ;2023-09-22;894317;On Leave
684;Mahika Kakar        ;Male  ;1971-08-31;pantoeshi@example.org        ;08950501239  ;Operations;Manager  ;Warangal                    ;Tamil Nadu       ;2024-08-08;1064232;On Leave
685;Panini Patla        ;Female;2000-04-05;praneel40@example.com        ;05000561270  ;Operations;Executive;Mahbubnagar                 ;Bihar            ;2024-01-19;347184;Resigned
686;Mason Ganesh        ;Male  ;1969-01-22;dayitatandon@example.com     ;+917905555016;Operations;Manager  ;Panchkula                   ;Uttar Pradesh    ;2025-01-02;897426;Active  
687;Sai Chopra          ;Female;1968-02-20;subramaniamzayan@example.net ;+918816885183;Finance   ;Analyst  ;Durg                        ;West Bengal      ;2024-01-03;788545;Active  
688;Akshay Batra        ;Female;1982-07-18;narulayashodhara@example.org ;00915597442  ;IT        ;Analyst  ;Tirupati                    ;Goa              ;2021-01-29;1064472;Resigned
689;Om Doshi            ;Female;1983-12-23;kchandra@example.com         ;02200907253  ;Finance   ;Analyst  ;Bhopal                      ;Nagaland         ;2025-08-31;610470;On Leave
690;Vedant Sur          ;Female;2004-08-16;chaudrygavin@example.com     ;07363023240  ;Operations;Analyst  ;Sirsa                       ;Jharkhand        ;2023-07-27;1091401;Resigned
691;Maanav Tank         ;Male  ;1987-04-07;apall@example.org            ;+918162654922;Operations;Engineer ;Bhusawal                    ;Arunachal Pradesh;2022-08-23;1088907;On Leave
692;Jagrati Choudhury   ;Female;1991-08-25;lmander@example.com          ;+916476336932;HR        ;Executive;Khora                       ;Kerala           ;2024-08-15;663171;On Leave
693;Rayaan Mohan        ;Male  ;2003-05-04;zarnavig@example.com         ;+913026299779;Finance   ;Engineer ;Bidhannagar                 ;Goa              ;2022-12-07;633767;On Leave
694;Ranveer Dalal       ;Male  ;1984-09-07;xkeer@example.org            ;05432753727  ;HR        ;Manager  ;Bhiwani                     ;West Bengal      ;2021-08-26;1053995;Resigned
695;Caleb Date          ;Male  ;1998-11-29;modichavvi@example.com       ;06467724956  ;Operations;Manager  ;Barasat                     ;Chhattisgarh     ;2023-08-17;470760;Active  
696;Omkaar Banerjee     ;Female;1990-12-23;lalayasti@example.org        ;06098727870  ;HR        ;Engineer ;Karawal Nagar               ;Bihar            ;2021-10-08;425133;On Leave
697;Frado Sarma         ;Male  ;1990-04-25;oshanaik@example.org         ;6581803618   ;Operations;Engineer ;Gaya                        ;Uttarakhand      ;2022-11-07;801469;Resigned
698;Hemang Rama         ;Male  ;1979-12-02;rachitawali@example.com      ;5350780478   ;Admin     ;Manager  ;Ratlam                      ;Tripura          ;2025-10-27;691360;Resigned
699;Deepa Bahri         ;Male  ;1988-05-08;xiti57@example.org           ;03459672379  ;Operations;Analyst  ;Phusro                      ;Karnataka        ;2025-04-09;943450;Active  
700;Darpan Dora         ;Female;1996-01-20;;06430629237  ;HR        ;Engineer ;Guntur                      ;Nagaland         ;2022-06-30;914266;On Leave
701;Manbir Bahl         ;Female;2004-09-27;srinivasmadhav@example.org   ;03724632217  ;Finance   ;Executive;Phagwara                    ;Sikkim           ;2025-03-05;578438;Active  
702;Max Sawhney         ;Male  ;2003-04-21;devigaurika@example.net      ;+911966908549;Finance   ;Manager  ;Suryapet                    ;Arunachal Pradesh;2022-07-22;1049761;Resigned
703;Lohit Seth          ;Female;1965-12-25;saanvipau@example.org        ;+915039517864;Operations;Engineer ;Bhind                       ;Chhattisgarh     ;2024-02-02;355575;Resigned
704;Daniel Garde        ;Female;1991-12-12;orao@example.org             ;06280791640  ;Admin     ;Executive;Gurgaon                     ;Jharkhand        ;2021-07-04;819216;On Leave
705;Kavya Loyal         ;Female;1966-12-05;zinal20@example.org          ;5016430371   ;Operations;Analyst  ;Bathinda                    ;Odisha           ;2025-04-30;318877;On Leave
706;Daniel Muni         ;Male  ;1981-10-20;quincy49@example.net         ;5330505896   ;HR        ;Executive;Yamunanagar                 ;Himachal Pradesh ;2021-09-27;331514;Resigned
707;Lipika Kari         ;Female;1994-04-10;kalitazaitra@example.net     ;+912308080157;IT        ;Engineer ;Bellary                     ;Meghalaya        ;2023-11-06;591633;Active  
708;Om Hayre            ;Female;1988-07-15;fiyaz27@example.org          ;1395343082   ;HR        ;Manager  ;Farrukhabad                 ;Tripura          ;2024-07-25;569407;Active  
709;Peter Basu          ;Male  ;1988-04-07;vincentsodhi@example.net     ;2808976960   ;HR        ;Executive;Chandigarh                  ;Odisha           ;2021-12-07;666959;On Leave
710;Zilmil Rana         ;Female;1985-06-24;ntank@example.com            ;06030775439  ;IT        ;Engineer ;Bhubaneswar                 ;Goa              ;2024-07-17;336511;Resigned
711;Matthew Vyas        ;Male  ;1979-09-19;mvarty@example.com           ;;HR        ;Engineer ;Bellary                     ;Chhattisgarh     ;2025-07-21;831496;Active  
712;Yash Kamdar         ;Female;1977-05-26;jlad@example.net             ;04853361996  ;Admin     ;Executive;Meerut                      ;Chhattisgarh     ;2023-02-10;600893;Active  
713;Sarthak Mahajan     ;Female;2001-04-07;chaman73@example.com         ;+918916864729;Operations;Engineer ;Proddatur                   ;Madhya Pradesh   ;2024-11-21;364078;Active  
714;Yashvi Sheth        ;Male  ;1985-04-24;jatinrege@example.org        ;4187674671   ;Finance   ;Analyst  ;Bhusawal                    ;West Bengal      ;2023-08-14;1198965;Active  
715;Harinakshi Majumdar ;Male  ;1994-03-03;;+912698907468;Operations;Engineer ;Sagar                       ;West Bengal      ;2024-07-04;955021;On Leave
716;Bina Bakshi         ;Male  ;2001-08-23;bhanumatibarad@example.net   ;+914563506598;Admin     ;Engineer ;Satara                      ;Punjab           ;2023-02-26;873089;Resigned
717;Ekta Vala           ;Male  ;1974-01-28;bariaindali@example.com      ;;IT        ;Analyst  ;Ajmer                       ;Meghalaya        ;2021-07-01;936019;Resigned
718;Vihaan Modi         ;Female;1972-11-12;farajchowdhury@example.org   ;8021614441   ;Finance   ;Executive;Kozhikode                   ;Manipur          ;2025-10-03;395893;Resigned
719;Jeremiah Pillai     ;Female;1974-10-26;yray@example.com             ;02957224368  ;IT        ;Manager  ;Katihar                     ;Tamil Nadu       ;2023-06-17;634541;Active  
720;Ishwar Bajaj        ;Female;1981-08-04;rachitkohli@example.net      ;09729813935  ;Operations;Analyst  ;Khora                       ;Madhya Pradesh   ;2024-06-27;599661;On Leave
721;Vasatika Deshpande  ;Male  ;1984-06-13;lbhatti@example.com          ;8284983699   ;Operations;Analyst  ;Mangalore                   ;Mizoram          ;2025-10-26;796547;On Leave
722;Wriddhish Kata      ;Female;1997-09-14;lavanyaoak@example.com       ;1970492458   ;Admin     ;Executive;Orai                        ;Gujarat          ;2021-01-24;1047021;Active  
723;Gopal Shenoy        ;Male  ;2001-06-22;schawla@example.com          ;+916854798223;Admin     ;Engineer ;Asansol                     ;Punjab           ;2025-12-16;724642;Active  
724;Yatin Bhatti        ;Male  ;1974-06-18;;+916836969698;HR        ;Analyst  ;Bhagalpur                   ;Madhya Pradesh   ;2024-09-02;1104256;Active  
725;Madhav Kannan       ;Female;2001-10-18;mnagar@example.com           ;+919013669030;IT        ;Engineer ;Karaikudi                   ;Meghalaya        ;2022-01-10;1153555;Active  
726;Guneet Iyer         ;Female;1986-09-28;yashodhara54@example.com     ;05922705539  ;Operations;Engineer ;Darbhanga                   ;Bihar            ;2024-05-15;979005;On Leave
727;Dipta Bal           ;Male  ;1996-10-05;liamgokhale@example.net      ;02252877510  ;Operations;Manager  ;Dewas                       ;Madhya Pradesh   ;2022-10-06;1102172;On Leave
728;Yagnesh Chakrabarti ;Male  ;1999-10-25;dtara@example.com            ;06106660034  ;Admin     ;Executive;Fatehpur                    ;Punjab           ;2023-10-11;511859;Active  
729;Theodore Dhingra    ;Female;2000-08-08;obir@example.com             ;+917866877760;Operations;Analyst  ;Tenali                      ;Assam            ;2021-04-15;1131494;Active  
730;Onveer Varkey       ;Female;1972-09-02;vasatripti@example.org       ;+914887907485;Finance   ;Manager  ;Bulandshahr                 ;Telangana        ;2021-03-15;520371;Resigned
731;Nitara Rajan        ;Female;2000-12-29;pallaadweta@example.com      ;1879436416   ;Admin     ;Engineer ;Jabalpur                    ;Goa              ;2024-02-26;730155;On Leave
732;Nirja Srinivasan    ;Female;2001-01-16;lila41@example.com           ;0863643057   ;IT        ;Executive;Bihar Sharif                ;West Bengal      ;2023-10-16;1190742;On Leave
733;Onkar Mital         ;Female;2003-07-08;bgarde@example.com           ;8351559351   ;IT        ;Manager  ;Chandrapur                  ;Tripura          ;2025-08-01;933351;On Leave
734;Mekhala Tara        ;Female;1965-11-26;amaira41@example.com         ;05548936713  ;Finance   ;Manager  ;Buxar                       ;Telangana        ;2024-07-05;639968;Resigned
735;Kevin Hayer         ;Female;1999-03-30;;1772097479   ;Admin     ;Engineer ;Kolkata                     ;Himachal Pradesh ;2022-03-31;672046;Active  
736;Ucchal Kohli        ;Female;1969-08-14;nakul06@example.org          ;+915646117088;HR        ;Engineer ;Hajipur                     ;Tripura          ;2024-02-06;1096578;On Leave
737;Yutika Rau          ;Male  ;1973-07-18;hemangini80@example.net      ;+913990646686;Admin     ;Executive;Jamalpur                    ;Rajasthan        ;2025-11-11;318985;Resigned
738;Nisha Pathak        ;Male  ;1972-12-26;bpai@example.org             ;+912425069654;Admin     ;Executive;Srinagar                    ;Gujarat          ;2024-05-31;790232;Resigned
739;Jhalak Guha         ;Male  ;1973-12-09;bathekbal@example.com        ;06993100614  ;Operations;Manager  ;Bharatpur                   ;Goa              ;2022-04-14;1022980;Active  
740;Falak Nadkarni      ;Female;1976-03-01;charitavarma@example.com     ;+913187575501;IT        ;Executive;Alappuzha                   ;Chhattisgarh     ;2021-12-28;469429;Resigned
741;Balveer Walla       ;Male  ;1992-05-01;aishani64@example.com        ;0017445438   ;Operations;Analyst  ;Serampore                   ;Punjab           ;2025-07-09;756119;On Leave
742;Lakshit Bir         ;Female;1970-09-06;bhardwajpranit@example.com   ;6786921683   ;Finance   ;Executive;Madurai                     ;Madhya Pradesh   ;2021-04-01;1108526;Resigned
743;Yashasvi Kalita     ;Female;1982-07-20;;2329904749   ;HR        ;Executive;Bardhaman                   ;Arunachal Pradesh;2022-06-23;1097515;Resigned
744;Aarush Lanka        ;Female;1972-07-11;tarakmerchant@example.com    ;+915938496135;Operations;Engineer ;Jamalpur                    ;Sikkim           ;2023-05-04;911808;Active  
745;Nakul Mahajan       ;Male  ;1981-02-06;hemal61@example.com          ;9929541365   ;HR        ;Executive;Sangli-Miraj & Kupwad       ;Bihar            ;2021-10-23;317676;Resigned
746;Nathan Mall         ;Male  ;1987-10-23;vaishnavi26@example.net      ;0607114894   ;HR        ;Engineer ;Akola                       ;Gujarat          ;2022-05-20;531085;Active  
747;Vrishti Hans        ;Male  ;1973-06-03;vasanasingh@example.com      ;+916109456431;Operations;Engineer ;Karimnagar                  ;Odisha           ;2022-07-15;868663;Active  
748;Anirudh Patil       ;Male  ;1973-08-19;banikrohan@example.net       ;+914110965258;Finance   ;Manager  ;Hospet                      ;Kerala           ;2024-08-17;965097;Active  
749;Isha Jain           ;Male  ;1995-09-14;tkohli@example.net           ;+916227152034;Finance   ;Executive;Saharsa                     ;Uttarakhand      ;2025-08-04;325443;On Leave
750;Girindra Handa      ;Male  ;1982-01-29;ikrishnan@example.org        ;03010786251  ;IT        ;Analyst  ;Haldia                      ;Tripura          ;2023-02-16;694990;Active  
751;Gauri Kashyap       ;Male  ;2001-01-12;yuvraj98@example.net         ;+912385740700;Finance   ;Executive;Bokaro                      ;Uttarakhand      ;2023-12-26;465556;On Leave
752;Dalaja Jaggi        ;Male  ;1982-11-24;;+918148322583;IT        ;Analyst  ;Berhampore                  ;Goa              ;2021-12-06;472049;On Leave
753;Devika Ramakrishnan ;Male  ;1981-01-18;bhattacharyyabrijesh@example.;+914740911721;Finance   ;Manager  ;Howrah                      ;Chhattisgarh     ;2021-12-12;341806;On Leave
754;Yash Seshadri       ;Male  ;2003-12-08;fitan39@example.net          ;+913605289278;Admin     ;Executive;Vellore                     ;West Bengal      ;2023-10-21;390855;Resigned
755;Vinaya Nazareth     ;Male  ;1994-04-14;gavinhari@example.org        ;+910066366719;HR        ;Executive;Bardhaman                   ;Meghalaya        ;2025-01-18;1062956;Resigned
756;Falak Dua           ;Male  ;1991-02-19;wardatank@example.org        ;5228172447   ;Finance   ;Manager  ;Nashik                      ;Meghalaya        ;2024-10-23;1103746;On Leave
757;Rayaan Bahl         ;Female;2004-01-11;jagat55@example.net          ;2910014507   ;IT        ;Manager  ;Tadipatri                   ;Chhattisgarh     ;2023-10-18;349523;Resigned
758;Neelima Khurana     ;Female;1968-05-22;pranav36@example.net         ;09803887403  ;HR        ;Executive;Gandhidham                  ;Kerala           ;2024-09-13;1103969;On Leave
759;Upadhriti Vohra     ;Male  ;1999-12-05;chakradevdoshi@example.com   ;+915329541182;Admin     ;Analyst  ;Hindupur                    ;Punjab           ;2022-04-24;991729;Resigned
760;Saanvi Mand         ;Male  ;1974-04-18;msamra@example.org           ;;IT        ;Executive;Bhatpara                    ;Assam            ;2021-06-20;359421;On Leave
761;Azad Cheema         ;Female;1996-12-02;fbehl@example.org            ;+917786813611;HR        ;Engineer ;Avadi                       ;Himachal Pradesh ;2024-06-14;849693;Active  
762;Bakhshi Basak       ;Male  ;1973-03-05;charanbahl@example.org       ;01069261783  ;Finance   ;Manager  ;Amravati                    ;Gujarat          ;2023-04-13;640288;Resigned
763;Amara Nayar         ;Female;1966-01-25;rohanshere@example.com       ;05481782494  ;HR        ;Analyst  ;Ghaziabad                   ;Tripura          ;2025-12-27;860582;Resigned
764;Naksh Date          ;Female;1990-04-04;diyarege@example.com         ;0655307255   ;HR        ;Executive;Farrukhabad                 ;Andhra Pradesh   ;2023-09-03;814812;On Leave
765;Harsh Goda          ;Male  ;1970-05-09;pkarpe@example.net           ;00360077429  ;IT        ;Engineer ;Unnao                       ;Himachal Pradesh ;2021-10-08;341122;Resigned
766;William Chahal      ;Male  ;1989-06-10;;0021099159   ;Finance   ;Engineer ;Bhubaneswar                 ;Odisha           ;2023-03-07;739741;On Leave
767;Dev Bhandari        ;Female;1981-10-08;tanejabishakha@example.net   ;+912561837131;Finance   ;Executive;Salem                       ;Tamil Nadu       ;2022-06-28;397064;Active  
768;Lucky Jaggi         ;Male  ;1979-04-14;nkeer@example.com            ;1829141128   ;Admin     ;Executive;Jehanabad                   ;Bihar            ;2021-04-23;810445;Active  
769;Wakeeta Sanghvi     ;Male  ;1992-05-30;;00183446221  ;Admin     ;Executive;Rampur                      ;Andhra Pradesh   ;2021-11-06;393963;Active  
770;Ishaan Kala         ;Female;2003-03-23;fsundaram@example.net        ;00929540611  ;HR        ;Executive;Pune                        ;Rajasthan        ;2023-10-24;350035;On Leave
771;Nihal Toor          ;Female;1988-10-30;pthaman@example.com          ;6960471814   ;Admin     ;Manager  ;Ajmer                       ;Uttar Pradesh    ;2024-05-15;363091;On Leave
772;Faris Manne         ;Male  ;2000-11-19;opall@example.com            ;03975734391  ;Operations;Executive;Faridabad                   ;Rajasthan        ;2024-08-22;301669;Active  
773;Ekavir Suresh       ;Female;1984-03-10;oviya67@example.net          ;5807654123   ;HR        ;Executive;Bally                       ;Tripura          ;2024-06-14;459493;Resigned
774;Lakshit Ratti       ;Male  ;1983-09-02;fitansahota@example.org      ;06013977585  ;Finance   ;Analyst  ;Amroha                      ;Telangana        ;2023-06-05;1198053;On Leave
775;Dhruv Hari          ;Male  ;1981-09-12;chakrabartiyashvi@example.com;02410146799  ;Admin     ;Manager  ;Thiruvananthapuram          ;Kerala           ;2021-05-21;720593;On Leave
776;Ladli Sathe         ;Male  ;1984-04-11;oparmar@example.net          ;02337197530  ;Finance   ;Executive;Anand                       ;Maharashtra      ;2023-02-23;1071815;On Leave
777;Udarsh Gandhi       ;Male  ;1985-08-04;egulati@example.org          ;+917779619559;Admin     ;Executive;Bihar Sharif                ;Himachal Pradesh ;2024-12-06;335974;On Leave
778;Amrita Chatterjee   ;Male  ;1998-08-17;murtyvinaya@example.net      ;9477316145   ;IT        ;Analyst  ;Tiruchirappalli             ;Uttarakhand      ;2025-08-05;735697;Active  
779;Janya Mannan        ;Female;1983-06-15;kgupta@example.org           ;+915806924731;HR        ;Executive;Jammu                       ;Bihar            ;2021-10-29;442515;Resigned
780;Charles Wagle       ;Male  ;1965-12-14;ichaudhry@example.net        ;+919133086942;Admin     ;Manager  ;Sambhal                     ;Tripura          ;2023-11-27;1118144;Active  
781;Nirja Manne         ;Male  ;1971-04-02;vinayapandit@example.com     ;2617735461   ;Operations;Manager  ;Mysore                      ;Kerala           ;2023-08-01;431823;On Leave
782;Teerth Issac        ;Female;1991-11-16;mahika84@example.net         ;+913708653989;Finance   ;Engineer ;Karnal                      ;Karnataka        ;2023-11-15;442739;Active  
783;Mahika Khosla       ;Female;1977-07-19;shanalexander@example.net    ;00190797066  ;Operations;Analyst  ;Kolhapur                    ;Goa              ;2025-04-10;805446;Active  
784;Meghana Goel        ;Male  ;1970-05-07;;02837742637  ;Finance   ;Analyst  ;Mira-Bhayandar              ;Madhya Pradesh   ;2024-11-29;905893;Resigned
785;Chakrika Chand      ;Female;1986-04-25;urmi99@example.net           ;;Admin     ;Executive;Avadi                       ;Assam            ;2023-10-24;470166;On Leave
786;Mohammed Biswas     ;Female;1969-01-26;samesh61@example.net         ;06940137590  ;IT        ;Executive;Maheshtala                  ;Bihar            ;2025-10-28;572599;Resigned
787;Wridesh Setty       ;Female;1986-05-14;aashi04@example.net          ;8421001106   ;Operations;Manager  ;Sonipat                     ;Tripura          ;2023-09-02;894801;Resigned
788;Jackson Comar       ;Male  ;1981-11-27;rachana24@example.org        ;+910899321873;IT        ;Analyst  ;Chandrapur                  ;Tripura          ;2022-05-01;721085;Resigned
789;Christopher Korpal  ;Female;1978-09-12;nravel@example.com           ;5310716836   ;IT        ;Engineer ;Bettiah                     ;Assam            ;2025-04-06;551443;On Leave
790;Triveni Aurora      ;Male  ;1969-08-01;raagini29@example.org        ;03622677039  ;Operations;Analyst  ;Sonipat                     ;Meghalaya        ;2021-04-09;550296;Resigned
791;Rudra Karpe         ;Female;1971-04-07;vivaankeer@example.net       ;8551227897   ;Operations;Analyst  ;Kirari Suleman Nagar        ;Uttarakhand      ;2022-05-25;392293;Resigned
792;Kalpit De           ;Male  ;1968-05-03;balhaarpatla@example.org     ;+913023786931;HR        ;Engineer ;Bhatpara                    ;West Bengal      ;2024-04-14;388895;Resigned
793;Zansi Chander       ;Female;2002-07-05;panditcharles@example.org    ;2573688612   ;Finance   ;Manager  ;Guna                        ;Gujarat          ;2021-09-26;978278;Active  
794;Warjas Sarraf       ;Male  ;1996-12-11;abeer13@example.net          ;+912845520145;Finance   ;Manager  ;Cuttack                     ;Madhya Pradesh   ;2025-01-06;369235;Active  
795;Lucky Dyal          ;Female;1987-01-27;ryangandhi@example.com       ;05939590559  ;Admin     ;Executive;Satna                       ;Telangana        ;2025-12-13;659504;Resigned
796;Arjun Vyas          ;Male  ;1965-04-21;ukhalsa@example.com          ;;Admin     ;Engineer ;Gangtok                     ;Kerala           ;2022-11-15;576225;Active  
797;Irya Nigam          ;Male  ;1989-05-29;ubhargava@example.com        ;07336134565  ;Finance   ;Engineer ;Indore                      ;Meghalaya        ;2026-01-11;588915;On Leave
798;Jagrati Tak         ;Male  ;1977-07-07;saimahajan@example.net       ;02146195652  ;Admin     ;Engineer ;Medininagar                 ;Odisha           ;2021-02-23;682794;Active  
799;Indira Mukhopadhyay ;Female;1985-10-23;majumdarnirja@example.com    ;1963471301   ;Finance   ;Engineer ;Ujjain                      ;Haryana          ;2021-03-15;411187;Resigned
800;Janya Chadha        ;Female;1981-04-24;janyachakrabarti@example.net ;+918589554784;Admin     ;Engineer ;Thrissur                    ;Odisha           ;2025-03-05;936570;Active  
801;Deepa Deo           ;Male  ;1982-01-23;pchadha@example.com          ;6646136083   ;Admin     ;Analyst  ;Kottayam                    ;Mizoram          ;2025-02-27;1047419;On Leave
802;Vinaya Ravel        ;Female;1972-07-18;yadavi67@example.com         ;;HR        ;Analyst  ;Berhampore                  ;Bihar            ;2023-02-11;1119839;On Leave
803;Lakshmi Shukla      ;Male  ;1980-02-03;pillaiaadi@example.com       ;+913172777316;Operations;Executive;Karimnagar                  ;Tamil Nadu       ;2022-05-14;997484;Resigned
804;Amol Comar          ;Male  ;1970-08-31;;04355117713  ;Operations;Executive;Nangloi Jat                 ;Odisha           ;2023-01-13;321848;Resigned
805;Gabriel Patla       ;Female;1967-03-29;vedika38@example.com         ;+913149736762;Finance   ;Engineer ;Eluru                       ;Assam            ;2022-04-03;413454;On Leave
806;Ira Bail            ;Male  ;1995-01-29;ktaneja@example.net          ;+917273968861;Operations;Analyst  ;Thiruvananthapuram          ;Karnataka        ;2022-12-02;499984;On Leave
807;Vaishnavi Mangal    ;Female;2000-09-05;qushi64@example.com          ;7796673323   ;Admin     ;Executive;Dhule                       ;Manipur          ;2024-07-21;612926;Resigned
808;Odika Muni          ;Female;1980-05-31;sharmayashawini@example.net  ;7482835764   ;Finance   ;Analyst  ;Chittoor                    ;Punjab           ;2024-07-30;787942;Active  
809;Kevin Bhagat        ;Male  ;1974-02-18;;4363019797   ;Finance   ;Manager  ;Singrauli                   ;Rajasthan        ;2024-09-06;680798;Resigned
810;Xavier Patla        ;Male  ;1987-10-28;tarakamya@example.org        ;3577036455   ;HR        ;Manager  ;Gaya                        ;Kerala           ;2024-07-19;988897;Active  
811;Aarav Rai           ;Male  ;1999-06-14;csangha@example.com          ;+912648550530;HR        ;Analyst  ;Bhimavaram                  ;Rajasthan        ;2025-09-15;1174659;Resigned
812;Lohit Ravel         ;Female;1984-11-21;deovasana@example.net        ;1732897338   ;Operations;Manager  ;Anantapuram                 ;Karnataka        ;2025-05-07;869764;Resigned
813;Gunbir Ben          ;Female;1999-11-09;mohini86@example.net         ;0967104206   ;HR        ;Analyst  ;Coimbatore                  ;Nagaland         ;2022-08-24;710383;On Leave
814;Ishanvi Jaggi       ;Male  ;1982-03-02;dassrachita@example.com      ;;Operations;Analyst  ;Burhanpur                   ;Manipur          ;2025-08-15;1147966;Active  
815;Benjamin Peri       ;Male  ;2001-12-09;kchawla@example.com          ;08696984340  ;IT        ;Analyst  ;Jabalpur                    ;Odisha           ;2023-05-02;870629;On Leave
816;Rehaan Nadig        ;Female;1997-12-21;avi21@example.net            ;02337500673  ;Admin     ;Executive;Bhopal                      ;Arunachal Pradesh;2024-06-28;1199034;Resigned
817;Gopal De            ;Male  ;1969-10-03;gtata@example.net            ;+910302227592;HR        ;Executive;Salem                       ;Haryana          ;2025-06-05;595532;Resigned
